id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14168413,large bedroom - great location - grand central,18981759,doug,manhattan,murray hill,40.74702,-73.97563,private room,100,1,11,2016-09-05,0.31,1,0
14169102,cozy private room in gramercy,13616538,tianna,manhattan,gramercy,40.737,-73.98231,private room,74,2,8,2016-11-27,0.22,1,0
14171171,super comfortable nest,58949132,ike,manhattan,east harlem,40.81473,-73.93583,entire home/apt,150,4,1,2018-07-18,0.08,1,0
14174460,bargain in flatbush,21700305,david,brooklyn,prospect-lefferts gardens,40.65776,-73.95218,private room,30,6,1,2016-08-07,0.03,1,0
14175040,"great 1 bedroom upper west: ac, tv & dishwasher",30175811,jane,manhattan,harlem,40.81745,-73.95164,entire home/apt,200,1,10,2018-09-25,0.28,1,0
14179120,1 bdrm in astoria (public trans) close to us open,42150813,anthony,queens,astoria,40.7684,-73.91762,private room,60,1,1,2016-10-09,0.03,1,0
14180414,private room in 2bedroom apartment @ east village,85898729,maxime,manhattan,east village,40.73178,-73.98613,private room,100,3,12,2018-03-18,0.34,1,0
14183900,spacious apartment in the heart of les,20132140,helen,manhattan,lower east side,40.72094,-73.98649,entire home/apt,228,1,1,2016-08-08,0.03,1,0
14187475,very sunny 1br in bedstuy - dog and kids friendly,280693,auralís,brooklyn,bedford-stuyvesant,40.68806,-73.95491,entire home/apt,200,2,13,2017-12-27,0.37,1,0
14195677,cute/private 1 bedroom apt in queens,61925777,charis,queens,maspeth,40.71628,-73.90093,entire home/apt,75,2,5,2018-06-03,0.14,1,0
14200676,"ideal bushwick, 2 bdrm, basement, private garden",309088,alexandre,brooklyn,bushwick,40.69633,-73.92143,entire home/apt,150,3,18,2018-05-28,0.53,1,0
14200678,charming 1 bdr apt. just 17 mins from manhattan!,557669,ryan,queens,woodside,40.74663,-73.89653,entire home/apt,96,2,1,2016-08-08,0.03,1,0
14212273,beautiful brooklyn loft!,20612628,jessica,brooklyn,williamsburg,40.7049,-73.92966,private room,41,1,2,2017-04-18,0.06,1,0
14213784,"large, sunny room in spacious, modern apartment",1199690,pete,brooklyn,williamsburg,40.70847,-73.94568,private room,57,2,1,2016-10-09,0.03,1,0
14217692,perfect area in williamsburg - room,6702100,dasha,brooklyn,williamsburg,40.71014,-73.95871,private room,90,1,10,2017-07-30,0.28,1,0
14218173,bright uws studio with great location,3664605,cha,manhattan,upper west side,40.78558,-73.97704,entire home/apt,150,4,2,2017-06-11,0.06,1,0
14218548,large prime east village bedroom,86368554,ryan,manhattan,east village,40.72646,-73.98498,private room,100,2,1,2016-08-08,0.03,1,0
14230982,great private room with all amnetities!,86510175,oonamaria,brooklyn,cypress hills,40.68139,-73.89034,private room,55,2,7,2016-08-29,0.2,1,0
14231418,spacious 1 bedroom off prospect pk,746006,paul,brooklyn,prospect-lefferts gardens,40.66249,-73.95841,entire home/apt,90,2,3,2018-06-04,0.1,1,0
14235245,nicest studio near central park and the 6 train,86560459,cesar,manhattan,east harlem,40.79068,-73.94944,entire home/apt,115,2,8,2017-01-01,0.23,1,0
14245886,"spacious one bedroom, next to the l and g trains",2021231,sami,brooklyn,williamsburg,40.71417,-73.94765,entire home/apt,159,2,1,2016-08-15,0.03,1,0
14247423,"cozy, cool, spacious midtown!",19793290,daniel,manhattan,murray hill,40.74796,-73.97949,shared room,103,1,3,2016-08-25,0.08,1,0
14277478,amazing view of nyc,576575,rami,manhattan,hell's kitchen,40.76044,-73.99051,entire home/apt,200,3,9,2018-10-06,0.26,1,0
14283423,luxury bldg - private terrace/doorman,40405299,andra,manhattan,upper west side,40.77174,-73.98934,entire home/apt,200,3,16,2019-05-07,0.48,1,0
14296562,"entire home in gramercy, duplex loft",6543299,sun-young,manhattan,kips bay,40.73958,-73.98258,entire home/apt,195,2,12,2018-07-08,0.41,1,0
14297224,luxury apt on wall st - amazing views,87312106,marc,manhattan,financial district,40.707,-74.00782,private room,189,1,22,2017-07-15,0.67,1,0
14309960,charming bedroom in east village,8108526,emily rose,manhattan,east village,40.73226,-73.98688,private room,100,5,4,2018-02-25,0.17,1,0
14312186,classic nyc: entire 1-br in spacious chelsea apt,87487508,adam,manhattan,chelsea,40.74029,-74.00233,entire home/apt,185,1,2,2016-08-22,0.06,1,0
14312497,upper east side studio apartment,38681372,nicole,manhattan,upper east side,40.76644,-73.95635,entire home/apt,99,5,15,2017-05-01,0.45,1,0
14315012,"cozy private room in downtown manhattan, nyc",60995455,melody,manhattan,greenwich village,40.7305,-73.99647,private room,69,1,4,2018-06-13,0.12,1,0
14316198,beautiful 1 bedroom in brooklyn!!!!,72607058,madi,brooklyn,prospect-lefferts gardens,40.65656,-73.95572,entire home/apt,85,4,9,2017-08-27,0.25,1,0
14317995,central park & met museum 1 bedroom gem!,8049219,richard,manhattan,upper east side,40.77666,-73.95625,entire home/apt,165,2,22,2018-01-02,0.65,1,0
14322170,sweet & artsy williamsburg room,21697957,saba,brooklyn,williamsburg,40.70652,-73.94054,private room,65,1,1,2016-08-08,0.03,1,0
14330688,beautiful crown heights pre-war 1 bedroom,5158569,genevieve,brooklyn,crown heights,40.6686,-73.93517,entire home/apt,115,2,7,2019-01-01,0.21,1,0
14330713,opera house lofts - bushwick studio,10022166,david,brooklyn,bushwick,40.69938,-73.93547,entire home/apt,95,1,9,2018-02-25,0.25,1,0
14334508,primary midtown location highrise apartment,57272703,jenya,manhattan,murray hill,40.74706,-73.97355,entire home/apt,110,5,2,2018-01-05,0.06,1,0
14337001,charming room in astoria close to n and w trains,45225936,bekah,queens,astoria,40.75593,-73.92584,private room,63,2,8,2017-08-21,0.31,1,0
14341006,"bedroom in hip, artsy, unique loft apartment",1767228,josh,brooklyn,williamsburg,40.70962,-73.9501,private room,75,3,3,2018-01-03,0.09,1,0
14342997,calm&cozy bedroom - nolita/soho (private bathroom),1120651,orianna,manhattan,nolita,40.72413,-73.99355,private room,118,3,10,2017-09-09,0.29,1,0
14353077,beautiful room in newly renovated aptartment,39726129,jacob,manhattan,stuyvesant town,40.7294,-73.97751,private room,60,2,2,2016-08-25,0.06,1,0
14354698,huge 1 bedroom central harlem express subway stop,4597403,naseef,manhattan,harlem,40.81315,-73.95389,private room,49,1,13,2019-07-07,0.37,1,0
14361378,"sun drenched, huge room-park slope",19877163,heather,brooklyn,boerum hill,40.68316,-73.97952,private room,55,2,1,2016-08-11,0.03,1,0
14369923,"bright, welcoming 2 bedroom apt in clinton hill",24897395,laura,brooklyn,bedford-stuyvesant,40.68844,-73.95442,entire home/apt,111,2,2,2017-07-05,0.08,1,0
14373121,luxury midtown high rise,35573939,brandon,manhattan,hell's kitchen,40.76377,-73.98734,entire home/apt,175,3,1,2016-08-18,0.03,1,0
14381060,large private room in hip bushwick,65354277,eleanor,brooklyn,bushwick,40.69918,-73.91316,private room,45,2,5,2016-10-18,0.14,1,0
14386245,sunny & spacious room in crown heights,88352863,daniel,brooklyn,crown heights,40.67159,-73.95242,private room,65,1,6,2018-06-25,0.17,1,0
14387555,cozy room in warm & sunny prime les/chinatown apt,5997660,victoria,manhattan,chinatown,40.71602,-73.99233,private room,105,2,11,2018-05-24,0.53,1,0
14389886,beautiful 1 bedroom in the heart of manhattan!,88399191,biljana,manhattan,flatiron district,40.74041,-73.98933,entire home/apt,180,3,16,2018-05-09,0.47,1,0
14409723,charming & spacious studio in nyc,88626648,kerry,manhattan,upper east side,40.76099,-73.96158,entire home/apt,130,2,11,2018-01-01,0.32,1,0
14415799,east williamsburg cozy apartment with rooftop!,48113730,anastasia & jeremy,brooklyn,williamsburg,40.70749,-73.93916,entire home/apt,150,2,2,2016-10-16,0.06,1,0
14421258,1 br in williamsburg with private balcony!,31344441,alexa,brooklyn,williamsburg,40.71346,-73.95689,shared room,42,1,4,2017-01-01,0.12,1,0
14421313,"cozy room, clean & quiet, free laundry",42627213,johnny,brooklyn,bedford-stuyvesant,40.68607,-73.91941,private room,40,3,5,2016-09-19,0.14,1,0
14423010,convenient and modern midtown west apartment,15978364,kayleen,manhattan,hell's kitchen,40.76395,-73.99007,private room,64,2,1,2016-08-08,0.03,1,0
14437093,sunny alcove 1-bdrm- rooftop with view & backyard!,4400586,carrie,manhattan,east village,40.72397,-73.98329,entire home/apt,129,7,10,2019-02-10,0.29,1,0
14438244,"lovely, comfortable 1 bedroom in east village",2024430,lauren,manhattan,east village,40.72919,-73.97894,entire home/apt,150,2,1,2016-09-12,0.03,1,0
14440066,bedroom in soho/nolita,5073448,alessandra,manhattan,nolita,40.72127,-73.99526,private room,100,4,2,2019-05-07,0.32,1,0
14473545,heart of bk - 1 bedroom w/extra room,37419591,phil,brooklyn,clinton hill,40.6919,-73.96511,entire home/apt,140,6,9,2018-01-01,0.26,1,0
14500533,charming brick brownstone w/ backyard (ground flr),70397297,amy,brooklyn,bushwick,40.70269,-73.91426,entire home/apt,85,3,7,2018-08-20,0.2,1,0
14522432,"new! huge terrace, close to manhattan, great view!",1397078,sam,brooklyn,boerum hill,40.68882,-73.98629,entire home/apt,200,2,2,2016-09-27,0.06,1,0
14532445,private room,89855730,rory,manhattan,east village,40.72661,-73.97894,private room,105,5,4,2017-10-29,0.12,1,0
14547982,modern room with private bathroom in spacious apt,27427335,tyler,brooklyn,greenpoint,40.71937,-73.95332,private room,99,3,3,2017-10-28,0.13,1,0
14548280,comfy 1 bedroom in spacious lower east side apt,10013093,shauna,manhattan,east village,40.72412,-73.98667,private room,84,2,1,2016-08-28,0.03,1,0
14553862,"spacious, clean upper west side apartment",2005927,josh,manhattan,upper west side,40.79873,-73.96782,entire home/apt,200,1,2,2016-09-25,0.06,1,0
14555269,spacious bedroom in les,4825815,peter,manhattan,lower east side,40.71879,-73.98362,private room,95,4,9,2017-05-15,0.26,1,0
14556634,brooklyn nook,9974520,michael,brooklyn,greenpoint,40.72804,-73.94599,private room,45,2,1,2016-08-23,0.03,1,0
14557713,simple williamsburg room in prime location!,14684457,christine,brooklyn,williamsburg,40.71521,-73.96164,private room,35,3,2,2016-08-31,0.06,1,0
14568858,"bright, charming luxury 1 br with amazing rooftop",10441070,rebecca,brooklyn,greenpoint,40.72038,-73.94233,entire home/apt,250,4,4,2017-10-31,0.12,1,0
14570408,private room in 2 br on woodside,70769144,byungdo,queens,woodside,40.75105,-73.90152,private room,30,7,1,2016-12-01,0.03,1,0
14576763,big private room 2 blocks away from time square,51256572,chris,manhattan,hell's kitchen,40.75797,-73.991,private room,75,1,2,2018-02-23,0.12,1,0
14586448,★ luxury fidi studio - elevator and gym ★,90270616,shaun,manhattan,financial district,40.70617,-74.01529,entire home/apt,279,3,5,2016-12-31,0.15,1,0
14587044,entire apt in heart of harlem | hamilton heights,2887402,dominic,manhattan,harlem,40.82896,-73.94799,entire home/apt,94,1,11,2018-02-18,0.31,1,0
14592009,1-bed apartment in the east village/union square,46723457,elisabeth,manhattan,east village,40.73048,-73.98689,entire home/apt,122,5,13,2017-12-29,0.42,1,0
14607289,airy bedroom in bushwick,25642456,chasity,brooklyn,bushwick,40.68987,-73.92241,private room,45,1,4,2018-08-02,0.34,1,0
14615541,brooklyn @ best ✨ cozy 1br garden,65595344,shanise,brooklyn,bedford-stuyvesant,40.69079,-73.93344,shared room,65,1,3,2017-05-28,0.09,1,0
14627819,room on 5th ave between washington sq and union sq,8525424,rafael,manhattan,greenwich village,40.73383,-73.99509,private room,120,4,2,2017-01-01,0.06,1,0
14629018,1 bedroom apt all yours in astoria!,59503891,b,queens,long island city,40.74829,-73.93253,entire home/apt,100,2,1,2016-10-10,0.03,1,0
14633272,south williamsburg,43810721,mikey,brooklyn,williamsburg,40.71082,-73.95736,private room,50,1,15,2019-04-18,0.44,1,0
14653831,private room. full size bed. 3rd floor. cooper sq,29824461,labib,manhattan,noho,40.72629,-73.99237,private room,75,2,1,2016-11-27,0.03,1,0
14663344,large room at luxury apartment bldg  times square,91092037,ozgur,manhattan,hell's kitchen,40.76072,-73.98792,private room,120,1,3,2018-01-01,0.09,1,0
14666899,modern room in great location (bushwick),91131716,colin,brooklyn,bushwick,40.70061,-73.92721,private room,40,3,2,2016-08-27,0.06,1,0
14689860,sunny 1bedroom in the ❤ of the city,74919443,josh,manhattan,kips bay,40.74207,-73.9824,entire home/apt,250,1,13,2017-05-03,0.37,1,0
14696215,entire 1 bedroom in gramercy,91393670,william,manhattan,kips bay,40.73903,-73.98267,entire home/apt,200,2,3,2018-09-24,0.29,1,0
14699186,spacious 1 bedroom with private deck with grill,31483654,marcus,brooklyn,kensington,40.64535,-73.9738,entire home/apt,100,3,2,2016-11-15,0.06,1,0
14716403,large room in bushwick loft!,70724038,anna,brooklyn,williamsburg,40.70525,-73.93281,private room,80,1,16,2018-03-25,0.51,1,0
14723166,spacious studio in amazing location,59954257,sara,manhattan,gramercy,40.73711,-73.98573,entire home/apt,250,5,7,2018-07-05,0.2,1,0
14743469,bensonhurst gem,19101984,tuan-phi,brooklyn,bensonhurst,40.60749,-73.99225,entire home/apt,49,1,1,2016-08-28,0.03,1,0
14744425,an apartment for families near by tom's restaurant,11158576,mustafa,manhattan,morningside heights,40.80429,-73.96499,entire home/apt,175,2,2,2016-09-10,0.06,1,0
14744794,hamilton heights sunny bedroom,91874222,laura,manhattan,harlem,40.82475,-73.9507,private room,53,1,4,2017-08-20,0.16,1,0
14744912,"sunny airy bohemian rm, private bath! hip 'shwick",948164,theodora,brooklyn,bushwick,40.7014,-73.91798,private room,80,2,4,2018-04-30,0.12,1,0
14747893,"huge room,private bath fort greene/clinton hill",91909024,jason,brooklyn,clinton hill,40.68548,-73.96625,private room,80,4,2,2016-11-07,0.06,1,0
14756273,"large private room in astoria, 20 mins to mid-town",68276808,summer,queens,ditmars steinway,40.77392,-73.91678,private room,50,2,10,2018-08-08,0.46,1,0
14757774,sunny room in prime brooklyn!,6803612,jessica,brooklyn,bushwick,40.70497,-73.9233,private room,60,4,3,2018-09-23,0.09,1,0
14759511,big bedroom in the heart of greenpoint,54892756,nathaniel,brooklyn,greenpoint,40.73271,-73.95536,private room,75,4,1,2016-09-14,0.03,1,0
14767195,"quaint, sunny, and quiet room overlooking garden.",92110601,amey,queens,sunnyside,40.73967,-73.92367,private room,50,2,7,2016-11-13,0.21,1,0
14768563,large 1 bedroom near prospect park,19918057,sogol,brooklyn,prospect-lefferts gardens,40.66028,-73.961,entire home/apt,100,2,1,2016-09-05,0.03,1,0
14774459,big apartment with balcony by central park,4064681,aziz,manhattan,east harlem,40.79834,-73.94761,entire home/apt,164,1,8,2017-02-22,0.23,1,0
14783394,bright room in bushwick,71379648,jacob,brooklyn,bushwick,40.68815,-73.91344,private room,62,3,7,2018-03-31,0.22,1,0
14784377,sunny master bedroom / harlem,40223194,kenny,manhattan,harlem,40.81285,-73.95439,private room,75,2,3,2016-11-12,0.09,1,0
14784793,ditmas park beautiful spacious apartment,11427836,tiffany,brooklyn,flatbush,40.63825,-73.95654,entire home/apt,160,2,18,2019-04-22,0.52,1,0
14798850,cool brooklyn spot,92441472,scott,brooklyn,bedford-stuyvesant,40.69576,-73.96137,private room,37,2,1,2016-08-30,0.03,1,0
14817574,spacious room in the heart of greenwich village!,88398053,colleen,manhattan,greenwich village,40.72807,-73.99925,private room,99,2,5,2017-08-20,0.15,1,0
14821133,bright 1 bedroom in the heart of the east village,1772952,elizabeth,manhattan,east village,40.72931,-73.97925,entire home/apt,105,4,18,2018-04-22,0.52,1,0
14823077,amazing private bedroom on ues of new york city,20707006,tianna,manhattan,east harlem,40.78962,-73.94837,private room,100,4,1,2017-01-03,0.03,1,0
14826900,modern williamsburg loft,25161779,maria,brooklyn,williamsburg,40.71122,-73.95922,entire home/apt,160,3,2,2017-07-31,0.06,1,0
14832329,cosy brooklyn bedroom in duplex apt,12368999,mathieu,brooklyn,clinton hill,40.68439,-73.96336,private room,72,1,2,2016-09-11,0.06,1,0
14835065,west village apartment near washington square park,77722758,robert,manhattan,greenwich village,40.73293,-73.99846,entire home/apt,200,1,4,2017-12-30,0.12,1,0
14835632,"bright, conveniently located room in bushwick",29480857,elena,brooklyn,bushwick,40.70352,-73.92971,private room,48,2,11,2017-12-30,0.32,1,0
14837884,small bedroom in heart of soho,91280958,sandra,manhattan,soho,40.72179,-73.99795,private room,49,3,1,2016-09-15,0.03,1,0
14840323,loft in the heart of bushwick (jefferson l),18198110,jefferson,brooklyn,bushwick,40.70461,-73.92297,entire home/apt,135,2,6,2016-10-31,0.17,1,0
14851292,gorgeous sunlit one bedroom - uptown manhattan,64161144,nichole,manhattan,east harlem,40.81506,-73.93567,entire home/apt,100,2,9,2017-01-15,0.26,1,0
14853361,charming 1br with sun-nook in brooklyn,92986768,macushla,brooklyn,navy yard,40.69803,-73.97205,entire home/apt,94,3,5,2018-01-06,0.14,1,0
14858485,cozy nook in the brook(lyn),93044732,christopher,brooklyn,bedford-stuyvesant,40.69328,-73.95447,private room,65,1,3,2016-09-19,0.09,1,0
14867152,cozy bed stuy two room studio,32597915,jason,brooklyn,bedford-stuyvesant,40.69154,-73.93094,entire home/apt,50,2,4,2016-12-06,0.12,1,0
14869260,modern apartment on the ues,84403365,hillary,manhattan,upper east side,40.78194,-73.94791,private room,65,1,1,2017-06-11,0.04,1,0
14869440,crown heights 1 br w/ style,7128634,landon,brooklyn,crown heights,40.67541,-73.95221,entire home/apt,148,2,16,2018-09-30,0.49,1,0
14870802,private room in the heart of soho,34252002,harriet,manhattan,nolita,40.72204,-73.99705,private room,100,2,10,2017-03-19,0.29,1,0
14871074,spacious artist's apartment,7675569,annika,brooklyn,bushwick,40.69983,-73.92981,private room,90,2,5,2017-08-13,0.15,1,0
14881794,nice bedroom by riverside & columbia university,45748188,ali,manhattan,morningside heights,40.81231,-73.95858,private room,60,2,20,2017-08-13,0.59,1,0
14894267,"doorman, modern apart. on broadway (central park)",10459594,s.,manhattan,upper west side,40.79501,-73.97132,entire home/apt,165,3,2,2017-10-17,0.06,1,0
14902084,modern luxury apartment in downtown manhattan,1445618,th,manhattan,financial district,40.70402,-74.00776,entire home/apt,235,3,3,2016-10-23,0.09,1,0
